id,label,5_연재확률,10_연재확률,first_positive_5,second_view_1,third_rating_people_5,positive_1,positive_2,positive_3,positive_4,positive_5,view_1,view_2,view_3,view_4,view_5,rating_people_1,rating_people_2,rating_people_3,rating_people_4,rating_people_5,댓글작성자수,독자,긍정1,긍정2,긍정3,부정1,부정2,부정3,genre,title
667340,2,0.6426949528732482,0.4422085533953482,8.0,66977,1275.47,4.0,9.0,5.0,3.0,8.0,66977,51246,45989,41041,38006,1794.9,1642.2,1445.3,1345.52,1275.47,39,(yooy****),넘나,기슈,내,뭔가,그림체,ㅈㄴ,story,"그 어느 날, 우리는 서로를 바라보았다"
667558,2,0.6911888999484912,0.6039329344106452,38.0,1306261,23363.2,203.0,43.0,50.0,36.0,38.0,1306261,994988,852957,779073,741138,32412.24,22333.76,22602.24,21479.26,23363.2,584,(zhzh****),재밌어요,와,왜,뭔가,만화가,보면,story,금수저
667600,2,0.6307307438447669,0.5306889886695749,12.0,140298,4443.93,24.0,23.0,30.0,30.0,12.0,140298,115045,108708,104144,93028,6971.02,6764.76,6484.5,6666.24,4443.93,97,(zose****),기대할게요,있습니다,그림체,내용,그림,뭐하나,story,괴신
667838,2,0.6190770314977614,0.5876203997990281,22.0,199300,6077.16,32.0,12.0,23.0,29.0,22.0,199300,135801,105077,90347,86745,7202.88,6543.599999999999,6211.799999999999,5779.8,6077.16,156,(zin0****),넘,기다렸어요,귀여워,미지의,세계라고,다른,story,호구와 싸가지
667870,2,0.6307307438447669,0.5282499025492865,21.0,78931,7143.240000000001,82.0,57.0,58.0,87.0,21.0,78931,69423,62078,50680,41856,10831.63,10992.51,10962.72,7936.0,7143.240000000001,190,(zzun****),복고,귀여워요,귀엽고,먹어봤는데,물론,먹고,episode,니하오복고
668486,2,0.6406681201043437,0.5153852702961326,9.0,198465,5699.610000000001,28.0,9.0,10.0,14.0,9.0,198465,128531,111710,99216,91377,7944.639999999999,7246.98,6526.8,6143.75,5699.610000000001,105,(zwl2****),주쉽,귀여워요,헤헤헤님,전혀,왜,댓글이,omnibus,페카텀
668564,2,0.690590007991108,0.5860102087620138,8.0,23564,958.32,16.0,7.0,9.0,10.0,8.0,23564,16005,13862,12467,11179,1455.45,1149.48,1031.14,1035.08,958.32,40,(znjg****),까치,매주,깝치,체면을,살리는데,실패하였습니다,episode,은해갑을깝치
669839,2,0.5800906064532451,0.5276402009998593,7.0,84338,1294.09,19.0,13.0,13.0,11.0,7.0,84338,55405,43935,36132,32841,2061.85,1623.24,1932.45,2016.18,1294.09,108,(zzrb****),댓글,정주행,정식연재,다시,1부,나만,story,피플
669931,2,0.5866034963671147,0.4524206409972586,11.0,70414,3521.6,19.0,11.0,6.0,7.0,11.0,70414,61274,58627,51207,56256,4568.51,4560.860000000001,3952.000000000001,3462.08,3521.6,95,(yeon****),곰이,캘리,주기에,곰은,모르겠는데,소리지르면,episode,미합중국 생존실태 보고서
670256,2,0.695826929419834,0.5495604689588915,28.0,229630,2791.8,42.0,75.0,23.0,21.0,28.0,229630,41778,21376,15296,12448,11743.26,5910.0,3942.12,3220.75,2791.8,219,(zuya****),왜,와,정주행,리메,봤는데,과거의,story,블루랜드
670323,2,0.6543741001110068,0.5702520891861258,18.0,108266,6996.46,14.0,15.0,17.0,19.0,18.0,108266,102010,94612,94080,92085,7283.85,7646.099999999999,7219.11,7462.23,6996.46,104,(zozo****),문,와,지금,오스트리아,기차,트둥이로그,episode,적절한 교환일기
670401,2,0.5882631636764083,0.4920203473198682,11.0,41134,2079.7200000000003,22.0,12.0,21.0,15.0,11.0,41134,23270,20600,19040,18608,3048.94,2002.85,2400.96,2714.6000000000004,2079.7200000000003,96,(zzxx****),잘보고,있습니다,와,봤는데,조선시대,아이언맨,story,무쇠
670434,2,0.6067703926721341,0.6117530408398929,61.0,281334,9190.56,32.0,41.0,40.0,43.0,61.0,281334,248859,237630,239569,239896,9091.55,9270.8,9751.56,9613.38,9190.56,302,(zzan****),설날,여주,그림체,여주,남주,이름은,story,음남미녀
670577,2,0.4873955356483478,0.617255722936851,13.0,238263,10272.96,88.0,11.0,28.0,22.0,13.0,238263,169330,158006,149382,151151,13788.39,10598.6,10637.04,10037.48,10272.96,334,(zxcc****),제일,우주에서,왜,저게,제일,우주에서,story,"우주에서제일못생긴설정이지만,그래도연애할수있을거같아"
670579,2,0.5032347940615997,0.553943750130465,18.0,72852,1863.96,14.0,10.0,13.0,10.0,18.0,72852,61550,60175,58774,48154,2277.45,2318.22,2382.5,1999.2,1863.96,105,(zxzx****),꿀잼,퀄리티,끝,초딩이,날라오는,공을,story,엔드시즌
670588,2,0.574581421110202,0.5393173364702238,19.0,60186,7201.92,28.0,14.0,22.0,15.0,19.0,60186,80720,66724,64810,53454,7058.7,7372.889999999999,7454.7,6355.8,7201.92,131,(zvcu****),좋아요,오늘,친구가,왜,무슨,처음,story,단편들
670883,2,0.6050079625856588,0.523526802795254,17.0,200316,8362.65,57.0,20.0,33.0,18.0,17.0,200316,183336,163010,139404,123506,12570.19,11536.2,10413.52,8930.67,8362.65,177,(zzag****),귀농,그림체,귀여워요,돈,농사,직장,story,도시소녀 귀농기
671004,2,0.4829911027719898,0.4511471031334563,24.0,313448,6611.28,23.0,30.0,18.0,19.0,24.0,313448,243956,208764,173809,137675,9682.47,14896.94,7866.389999999999,10086.78,6611.28,203,(zkvk****),와,이건,먼가,그럼,성현이가,뭔,story,잊지 말아요
671272,2,0.6478511216164026,0.5415215570953708,24.0,152231,2875.32,23.0,21.0,20.0,23.0,24.0,152231,105494,84222,74724,53853,3229.4,3211.12,2829.82,2858.44,2875.32,144,(zoe0****),매지컬,완전,개가,알았는데,나의,히어로,story,아이엠 헝그리
671295,2,0.6297261255206622,0.5515317649425463,14.0,79256,5051.09,37.0,23.0,27.0,39.0,14.0,79256,59423,52235,47852,44290,6989.13,5811.400000000001,5648.83,5169.12,5051.09,138,(zasx****),넘,귀여워요,강아지,우리,흰둥이는,세숟갈을,episode,하아의 하루
671389,2,0.5241852334764648,0.4611251840600348,12.0,228992,7826.909999999999,23.0,19.0,21.0,15.0,12.0,228992,198416,173037,151846,138192,11037.68,10077.27,9248.19,8101.6,7826.909999999999,159,(znje****),힘내요,그림체,그림,수학,와,교과로,episode,공대생툰
671423,2,0.747418172458381,,92.0,158044,9712.1,124.0,41.0,56.0,142.0,92.0,158044,134784,122292,130681,110574,10047.0,10529.65,9278.26,13583.15,9712.1,419,(zzom****),꼭,와,재밌어요,손,뭐야,계단에서,story,투명한 동거
671476,2,0.576983072075708,0.4875230591635504,15.0,338125,16978.5,59.0,34.0,26.0,28.0,15.0,338125,299770,273190,262926,253952,19019.94,17530.79,18123.84,19036.48,16978.5,226,(zpc5****),귀엽다,와,재밌어요,다른데,내용,이게,episode,언데드의사 김해골
672027,2,0.6812907747842567,,16.0,13896,709.92,10.0,6.0,14.0,20.0,16.0,13896,9325,10149,8510,6867,1030.64,731.12,771.8299999999999,1053.0,709.92,53,(zkak****),좋아요,그림체도,그림체,개이득,있는지,뭐야,story,말랑하게 센티멘탈
673406,2,0.6692664947995781,0.4796033353219153,18.0,44205,3185.0000000000005,21.0,8.0,16.0,11.0,18.0,44205,40370,38783,37356,33426,3565.7,3674.05,4653.92,3415.0199999999995,3185.0000000000005,70,(yoza****),별점,부,피카,피카피카피카츄나만,이렇게,생각하나,episode,피카앤부
673977,2,0.6796360466503465,0.5426986360876553,8.0,18680,683.25,13.0,7.0,9.0,5.0,8.0,18680,10643,8895,8282,9159,798.66,732.6400000000001,622.7,573.0,683.25,47,(zyzk****),응원합니다,굿,그림체,그림체가,뭔가,끌린다일단잘그렸다,story,멋지다고 해줘!
674169,2,0.6430337498406129,0.5133924996614411,14.0,42054,2549.76,28.0,15.0,20.0,12.0,14.0,42054,30053,23722,21425,26072,3565.7,2762.1,2684.64,2492.43,2549.76,104,(zxcc****),와,사랑해요,왜,지금,까마귀가,이게,story,소라비의 잡화점
674183,2,0.4452498415771336,0.4487415427030189,10.0,10840,810.0,13.0,12.0,11.0,11.0,10.0,10840,9379,10028,7831,6477,1239.56,1078.8000000000002,1088.85,889.0200000000001,810.0,46,(yewo****),재밌어요,귀여워요,나도,찝찝한,기분,내,episode,신혼의 맛
674665,2,0.515066995852468,0.5128258962269044,20.0,143573,2565.02,27.0,21.0,24.0,20.0,20.0,143573,117698,107311,97216,101530,2998.59,2781.54,2679.6,2569.56,2565.02,166,(zhen****),사탕은,사탕,나도,나랑,똑같네,같은날,story,화이트데이
675087,2,0.5714229794334238,0.4960837396878662,34.0,306261,6990.74,66.0,56.0,35.0,34.0,34.0,306261,255998,203923,178114,161430,10295.49,10393.11,12588.3,7593.3,6990.74,390,(zyzk****),완전,공감,내가,계속,엄마,성적표,episode,연두툰
675121,2,0.6358007883526687,0.4866888969388885,71.0,271534,8580.8,28.0,30.0,25.0,34.0,71.0,271534,276444,248039,223258,222106,11381.3,10682.1,9582.72,8231.97,8580.8,286,(zool****),하이큐,어디든,엑소,덕후,아직도,덕후가,story,일코선생
675328,2,0.4766186184200104,0.4648294350222274,17.0,169258,5534.29,18.0,22.0,28.0,20.0,17.0,169258,127248,124248,107920,102655,6404.849999999999,5807.26,6309.820000000001,6030.57,5534.29,194,(znff****),웹툰,재밌어요,내가,원하는,것은,매우,episode,열정호구
675371,2,0.5561459182180757,0.6197512272370103,51.0,605418,23575.89,119.0,62.0,24.0,23.0,51.0,605418,424878,372770,327511,321351,28135.8,23758.4,20904.95,27895.04,23575.89,367,(zkak****),정주행,이브,그림체,왜,뭔가,나온,story,DOLL
675548,2,0.4595836593717832,0.4256120055336266,21.0,147811,2583.9,11.0,6.0,10.0,10.0,21.0,147811,97593,79047,71070,68313,2995.56,2529.12,2343.6,2991.5,2583.9,88,(you7****),재밌어요,대사가,오,인물들이,병맛은,혼잣말이,story,바퀴!
675866,2,0.747418172458381,0.5936551305521999,63.0,564490,23928.3,216.0,57.0,58.0,41.0,63.0,564490,404751,373740,362387,364352,29689.78,24799.5,21906.35,21945.91,23928.3,500,(zxcc****),오토마타,왜,꼭,오토마타,왜,역시,story,드림캡슐(Dream Capsule)
675955,2,0.4996638032179611,,16.0,69937,3174.69,63.0,9.0,15.0,14.0,16.0,69937,45113,39991,35751,35163,4341.71,3051.58,2911.65,2462.61,3174.69,183,(zosh****),기다렸어요,좋아요,와,하는데,했는데,마크,story,인더섀도우
676044,2,0.5557682032778267,0.5240998258418347,2.0,17074,729.27,6.0,8.0,7.0,3.0,2.0,17074,13803,13147,12640,11611,901.6,851.4,791.2,881.1,729.27,29,(zacu****),여주,재밌네요,재밌어요,뿔없는,소를,발견,story,한라지강
676147,2,0.5379088061030861,0.5241512648089677,23.0,166190,5666.599999999999,19.0,8.0,6.0,10.0,23.0,166190,122345,114688,112912,109509,6021.92,5550.929999999999,5532.84,5404.08,5666.599999999999,105,(zzxx****),정주행,그림체,완전,뭐야,아직도,그림체,story,어둠이 내게 오면
676201,2,0.5861985107069533,0.4135906535380912,11.0,54252,2701.64,7.0,5.0,9.0,4.0,11.0,54252,46075,43327,41449,40441,2921.23,3063.84,3083.05,2819.96,2701.64,40,(yein****),같이,우리,멘토스,첫출근,1년전인데,왜,episode,달콤한 비밀 연애
676343,2,0.6720377270353514,0.5440324092113193,21.0,33544,3750.03,23.0,29.0,31.0,14.0,21.0,33544,28361,25202,24145,23355,4504.5,5310.54,4914.31,4060.11,3750.03,98,(yya4****),태풍이,재밌어요,귀여워요,미래의,불안,때문에,episode,헌댁이 되기전에
676370,2,0.6308610945365537,0.4677009205173258,11.0,74847,2317.52,19.0,5.0,6.0,6.0,11.0,74847,57721,50035,43206,38795,3595.25,3230.36,2951.13,2371.2000000000003,2317.52,53,(zmtl****),귀여워요,그림체,그게,귤,5살땐가,고속도로에서,episode,양푼비빔밥
676414,2,0.6061188923833142,0.4132956290408634,13.0,21143,715.26,2.0,6.0,5.0,7.0,13.0,21143,17193,15399,15338,14154,1009.12,904.04,881.5999999999999,944.35,715.26,35,(wjda****),커걱,심장마사지,액션,정도,실력이면,웹툰,story,백풍의 신령 가무
676543,2,0.555186711336911,0.52847271356058,13.0,149123,9583.41,19.0,10.0,12.0,16.0,13.0,149123,130529,119409,108457,98410,10394.39,10137.25,9534.2,9741.6,9583.41,92,(yuni****),그림체,넘나,같은,내가,쌍둥이는,아니지만,episode,원인탐구생활
676596,2,0.7158825565239325,0.5960989194184785,37.0,160129,8710.89,43.0,20.0,26.0,42.0,37.0,160129,120629,107651,105431,94517,9414.5,8613.0,8721.9,9503.69,8710.89,151,(zzzo****),대런,비투비,내가,히어로,나의,아니라,story,빌런즈
676747,2,0.4695363571703198,0.4162140496629053,6.0,26912,1150.5,16.0,4.0,3.0,4.0,6.0,26912,22196,20014,18987,18108,1787.4599999999998,1467.62,1272.48,1333.08,1150.5,49,(zmzp****),정주행했다,손,재밌어요,여자인,뭔소린가,했더니,episode,느루느루하게
676841,2,0.7102140773803558,0.603313896839889,72.0,192720,13464.0,64.0,44.0,43.0,38.0,72.0,192720,169328,156288,155257,152169,15097.5,13091.11,13388.41,13051.48,13464.0,256,(zyzk****),재밌어요,귀여워요,넘나,오타,수정하였습니다,자기,episode,뷰티풀 싱글 라이프
676874,2,0.6463062163629171,0.4746587836410619,10.0,30919,1226.79,17.0,10.0,6.0,10.0,10.0,30919,20235,13459,11915,9694,2090.62,1566.4299999999998,1293.36,1316.52,1226.79,36,(wldn****),오,재밌다,완전,쓸데없는,고민을,일찍부터,episode,생기발랄 다이어리
676897,2,0.6804424945387171,0.5372268070536198,24.0,67542,6173.93,72.0,32.0,49.0,39.0,24.0,67542,38418,32969,29696,25548,8700.98,6946.91,7293.76,6448.0,6173.93,177,(yun_****),귀여워요,마음이,귀여워,왜인지는,모르겠는데,눈물이,episode,따뜻한 나의 코코
676967,2,0.7306127195213351,0.5971673361477428,24.0,18453,1825.12,26.0,18.0,32.0,35.0,24.0,18453,11955,10860,10004,9282,2654.9,2272.1400000000003,2665.6000000000004,2762.08,1825.12,125,(znku****),웃대에서,화이팅,잘봤습니다,주인공이,게,그러한,story,구사일생
676992,2,0.6396112085342621,0.5843335522148861,5.0,63196,1451.24,19.0,6.0,10.0,11.0,5.0,63196,28844,19954,17398,14089,1979.66,1715.0000000000002,1732.5,1533.48,1451.24,54,(zzzd****),재밌어요,재밌게,와,뭔가,여자친구,마음찢어지겠다하자기보러오는데죽은거니까휴,story,나비리본
677019,2,0.4773896124816404,0.5858879442451852,2.0,32675,1412.08,8.0,3.0,9.0,3.0,2.0,32675,23573,16549,14568,13880,1187.45,1379.6999999999998,1684.32,1407.48,1412.08,36,(vkfl****),넘나,재밌는것,대작나무,헉ㄱ,재미있는데,중간에,story,화요일에 죽는 남자
677106,2,0.6678962880311196,0.554068410556631,22.0,47195,4633.72,37.0,28.0,22.0,19.0,22.0,47195,30884,24947,22714,20084,7412.369999999999,6586.740000000001,5497.589999999999,4411.889999999999,4633.72,119,(zz18****),좋은,마음이,웹툰,맞춤법,수정되었습니다,맞아요,episode,뜨뜨미지근한
677178,2,0.6916487404046715,0.5551602557980836,19.0,124047,3076.32,24.0,20.0,23.0,23.0,19.0,124047,70580,34512,22654,19575,5377.01,4130.01,3162.24,2902.8,3076.32,78,(yuja****),그림이,하제,좋네요,우어,내친구가,보는거,omnibus,하제
677338,2,0.5619874175403772,0.5579500151001286,36.0,323244,8665.859999999999,14.0,30.0,27.0,34.0,36.0,323244,308093,309097,301683,292637,7913.15,8286.300000000001,8351.42,8756.65,8665.859999999999,215,(zyzk****),와,그림,웹툰으로,음,될살은,되고,episode,솔로인커플
677397,2,0.5378633115429708,0.4181073171676557,8.0,44951,1223.46,5.0,5.0,3.0,1.0,8.0,44951,31075,22851,17038,14523,2124.43,1666.6799999999998,1332.4499999999998,1201.7,1223.46,36,(znzn****),봤습니다,작화,계속,이해가,앞으로도,소년들의,story,지구를 움직이는 소년들
677402,2,0.7121986708900111,0.5645111336266697,28.0,70589,6277.32,18.0,24.0,22.0,25.0,28.0,70589,71134,59597,53381,51949,6184.88,5704.86,5651.360000000001,6218.099999999999,6277.32,108,(yya4****),예뻐요,좋은,참,왜,뭔가,포근포근하다,episode,오늘도 핸드메이드!
677409,2,0.621097235381144,0.4656166564407097,11.0,47926,2410.8,17.0,19.0,22.0,9.0,11.0,47926,22491,18428,15922,14421,3204.5,3050.4,3224.22,2634.44,2410.8,63,(zsof****),좋아요,이야기네요,식물을,아ㅡ봄이오면,히아신스를,사고싶어지네요,episode,식물생활
677446,2,0.649571530281173,,8.0,24513,1120.62,6.0,2.0,5.0,7.0,8.0,24513,17408,15076,14386,12288,1709.2400000000002,1299.52,1459.71,1298.21,1120.62,44,(yung****),재밌어요,그림자,완전,편의점도,사무실도,들어가,story,마고
677703,2,0.5904765403364237,0.4766369406961659,17.0,96250,4253.200000000001,36.0,27.0,30.0,25.0,17.0,96250,59900,55507,54084,46861,4276.45,5768.16,5386.84,4801.98,4253.200000000001,143,(zxas****),재밌어요,그림자게임,와,2학년,알았는데,방금전까지,story,메멘토모리
677767,2,0.5667158974776623,0.5594733515556547,12.0,482091,10946.6,19.0,15.0,22.0,26.0,12.0,482091,394213,372847,353456,343075,15016.49,12726.4,11478.96,12171.6,10946.6,204,(zxcv****),여주,일진,그림체가,신은,선생,뭐야,story,"매일, 제일"
677883,2,0.7121986708900111,,26.0,101881,6451.75,73.0,36.0,46.0,26.0,26.0,101881,100328,90767,81860,81044,8957.2,7862.16,7557.12,6854.360000000001,6451.75,220,(zlzl****),징어님,그림체,넘,뭐야,그림체,소닉,episode,다프트기어
678060,2,0.5477323595569754,0.452934716432355,10.0,29464,2543.38,18.0,29.0,17.0,14.0,10.0,29464,23003,20081,19304,18527,2837.25,2862.61,3092.9,2883.12,2543.38,83,(yeoj****),재밌어요,정주행,웹툰,첫화를,봤는데,현실과,episode,불손한 친구들
678166,2,0.5350183202350315,0.5242916053847354,19.0,138430,5825.21,17.0,16.0,14.0,29.0,19.0,138430,122772,114344,118598,100927,6625.92,6297.6,5906.139999999999,5977.400000000001,5825.21,130,(zzal****),저만,굿,재미있어요,그런데,발암이네,말입니다,story,화귀
678189,2,0.4563709869240887,0.4565663515042307,10.0,184272,4365.900000000001,19.0,8.0,5.0,7.0,10.0,184272,138166,122525,111505,109420,6104.43,4930.200000000001,4552.52,4473.0,4365.900000000001,109,(zx91****),마왕,불쌍해,용사가,마왕,아니,갑질하는,story,"용사갑,마왕을"
678389,2,0.6224210953656376,,17.0,46987,2373.6000000000004,57.0,27.0,24.0,20.0,17.0,46987,33940,28286,19486,17399,5343.0,3863.19,2844.9,2386.32,2373.6000000000004,143,(zxc3****),넘,기다렸어요,계속,뭐야,뭔,일이야,story,개시
678392,2,0.6599258353370486,0.4796033353219153,18.0,60588,3034.38,27.0,26.0,11.0,13.0,18.0,60588,40068,32583,27858,24817,5587.2,4495.26,3565.7,3387.9,3034.38,102,(znzl****),그림체,그림체가,귀여워요,공감,저랑,비슷,episode,수채화 다이어리
678706,2,0.7235670619972424,0.6037129015786035,100.0,410822,17923.92,25.0,167.0,102.0,69.0,100.0,410822,743283,633946,559432,527961,4186.349999999999,23288.5,20302.59,18473.4,17923.92,660,(zxso****),그림체,와,왜,뭔가,빨갱이,또,story,가담가담
678762,2,0.5545297013521501,0.5580902519673292,20.0,134133,5534.1,29.0,20.0,22.0,18.0,20.0,134133,117622,108209,104065,95604,7138.639999999999,6067.599999999999,5951.61,5928.000000000001,5534.1,136,(znal****),머리,반짝,반짝반짝이,아니,큼크흠,참기가크흡쿸,story,반짝반짝 왕자님
679015,2,0.6882629230894763,0.4941558361287032,58.0,632558,14854.35,103.0,50.0,60.0,67.0,58.0,632558,399771,366072,347814,344353,17981.600000000002,16110.81,19056.93,17449.28,14854.35,619,(zxso****),와,그림체,좋아요,왜,뭔가,주인공은,story,로어스쿨
679237,2,0.5817905770398021,0.5143250928022904,2.0,74752,609.92,10.0,6.0,3.0,2.0,2.0,74752,27892,22290,19231,17774,1383.84,1003.6,840.2199999999999,672.6999999999999,609.92,38,(ysm3****),화이팅,재밌게,흥미진진합니다,와,흑백이어도,전혀,story,사가
679263,2,0.6387766230501332,0.4149477761611592,12.0,54592,1064.49,7.0,5.0,5.0,4.0,12.0,54592,41113,38545,38194,39600,1071.47,984.3,983.65,843.03,1064.49,50,(yyh9****),재미있어요,재밌어요,그림체도,진심으로,여주,발암인듯,story,IDOL FAN
679332,2,0.6128842920146611,0.4597412762083477,8.0,117412,2061.7200000000003,21.0,11.0,10.0,10.0,8.0,117412,77482,62060,55955,53467,2310.05,1777.42,1905.15,2222.08,2061.7200000000003,101,(yubi****),그림체,좋고,만화,말이야,내가,이게,story,코르보(Corvo)
679761,2,0.6428167633076275,0.5254352974669059,11.0,93701,2635.29,30.0,9.0,20.0,19.0,11.0,93701,52345,46113,42610,44058,3421.42,2803.08,3025.11,2686.32,2635.29,98,(zxzx****),와,이건,재밌어요,왜,뭐,뭔가,story,유만즈
679796,2,0.5847249198884978,0.5303034683268593,32.0,247242,5963.04,25.0,31.0,41.0,29.0,32.0,247242,213267,197594,185385,181967,6260.370000000001,5841.0,5940.0,5961.92,5963.04,270,(zzza****),재밌다,항상,좋겠다,뭔가,아니,뭐만하면,story,얼티미터
680275,2,0.6987089596942324,0.5876713084242257,78.0,203525,17124.449999999997,129.0,107.0,100.0,40.0,78.0,203525,192268,174659,157464,161461,21309.33,19897.92,19790.1,15204.12,17124.449999999997,541,(zx14****),다시,소주에,잠이,세상에,뭐야,하면,episode,상그미상
680286,2,0.696641086175929,0.603313896839889,40.0,440638,13127.1,74.0,33.0,37.0,66.0,40.0,440638,347417,326303,327518,321978,15035.52,13802.36,13304.759999999998,13120.2,13127.1,335,(zzan****),재밌어요,정식,빨리,이게,솔직히,정식으로,story,소년의 신성
680472,2,0.6335433024910924,,11.0,60472,2181.27,10.0,8.0,3.0,6.0,11.0,60472,48376,46260,43227,38405,2462.61,2343.9300000000003,2112.96,1814.85,2181.27,48,(zero****),좋아요,그림체,여주,이제,약간,아이유,story,에스프레소 케이크
680608,2,0.6804424945387171,0.5346213814311029,23.0,47748,5943.89,15.0,16.0,14.0,27.0,23.0,47748,42085,39188,48865,35686,5473.52,6086.080000000001,5678.43,6248.97,5943.89,96,(zoo9****),사랑합니다,좋아요,응원합니다,때려치고돈벌면해결,이것저것,고민이,episode,지금은 가난중
680672,2,0.7207695239988716,,30.0,162174,3004.25,79.0,110.0,32.0,32.0,30.0,162174,115302,74176,63981,49512,9443.43,6606.2,4300.9400000000005,3936.22,3004.25,349,(ziha****),사랑해요,그림체,기다렸어요,그냥,부족하다는,뭐야,story,막역지우
680801,2,0.6089404281971985,0.5016974839293701,10.0,526779,9622.4,30.0,24.0,24.0,22.0,10.0,526779,369911,280314,244423,227502,13094.22,10154.88,9434.7,9396.9,9622.4,192,(znfh****),빠람,me,왜,자기,뚱뚱하다는,남주,episode,출근했습니다
